time_ms,voltage_V,current_mA,true_soc
834000,4.108,31.1,0.93333
835000,4.100,29.6,0.93333
836000,4.116,30.5,0.93333
837000,4.100,29.1,0.93333
838000,4.116,34.0,0.93333
839000,4.112,27.1,0.93333
840000,4.044,1044.0,0.93333
841000,4.060,1047.8,0.93322
842000,4.056,1047.4,0.93311
843000,4.052,1047.8,0.93300
844000,4.056,1049.4,0.93289
845000,4.036,1047.9,0.93278
846000,4.044,1044.5,0.93267
847000,4.052,1045.0,0.93256
848000,4.068,1048.1,0.93244
849000,4.048,1043.0,0.93233
850000,4.044,1045.5,0.93222
851000,4.028,1050.6,0.93211
852000,4.060,1050.9,0.93200
853000,4.048,1048.2,0.93189
854000,4.044,1054.1,0.93178
855000,4.028,1047.7,0.93167
856000,4.044,1052.6,0.93156
857000,4.044,1045.9,0.93144
858000,4.040,1047.7,0.93133
859000,4.032,1052.4,0.93122
860000,4.032,1054.2,0.93111
861000,4.056,1047.3,0.93100
862000,4.044,1054.5,0.93089
863000,4.036,1046.2,0.93078
864000,4.040,1050.3,0.93067
865000,4.040,1049.6,0.93056
866000,4.028,1049.1,0.93044
867000,4.048,1047.9,0.93033
868000,4.040,1044.5,0.93022
869000,4.040,1046.7,0.93011
870000,4.052,1048.4,0.93000
871000,4.028,1052.0,0.92989
872000,4.032,1052.7,0.92978
873000,4.040,1047.7,0.92967
874000,4.044,1048.0,0.92956
875000,4.032,1046.9,0.92944
876000,4.032,1047.4,0.92933
877000,4.040,1054.4,0.92922
878000,4.052,1056.8,0.92911
879000,4.036,1045.9,0.92900
880000,4.028,1045.3,0.92889
881000,4.028,1047.5,0.92878
882000,4.032,1045.8,0.92867
883000,4.040,1045.1,0.92856
884000,4.056,1046.3,0.92844
885000,4.036,1048.2,0.92833
886000,4.048,1044.8,0.92822
887000,4.036,1054.5,0.92811
888000,4.036,1044.6,0.92800
889000,4.044,1045.5,0.92789
890000,4.032,1053.2,0.92778
891000,4.024,1040.3,0.92767
892000,4.040,1052.8,0.92756
893000,4.020,1054.4,0.92744
894000,4.040,1051.2,0.92733
895000,4.032,1043.4,0.92722
896000,4.028,1051.1,0.92711
897000,4.028,1042.6,0.92700
898000,4.028,1048.7,0.92689
899000,4.024,1047.7,0.92678
900000,4.032,1049.8,0.92667
901000,4.024,1048.8,0.92656
902000,4.012,1050.4,0.92644
903000,4.028,1051.9,0.92633
904000,4.036,1050.2,0.92622
905000,4.012,1042.2,0.92611
906000,4.028,1051.1,0.92600
907000,4.024,1050.7,0.92589
908000,4.036,1052.7,0.92578
909000,4.024,1051.9,0.92567
910000,4.032,1041.6,0.92556
911000,4.032,1054.9,0.92544
912000,4.032,1046.5,0.92533
913000,4.036,1053.4,0.92522
914000,4.024,1046.5,0.92511
915000,4.024,1053.0,0.92500
916000,4.028,1045.5,0.92489
917000,4.024,1052.3,0.92478
918000,4.024,1050.9,0.92467
919000,4.016,1055.9,0.92456
920000,4.024,1047.7,0.92444
921000,4.012,1053.5,0.92433
922000,4.008,1044.8,0.92422
923000,4.016,1050.1,0.92411
924000,4.028,1048.5,0.92400
925000,4.024,1047.4,0.92389
926000,4.028,1048.8,0.92378
927000,4.016,1051.9,0.92367
928000,4.032,1049.3,0.92356
929000,4.012,1051.6,0.92344
930000,4.012,1052.6,0.92333
931000,4.028,1055.7,0.92322
932000,4.024,1051.2,0.92311
933000,4.028,1049.2,0.92300
934000,4.024,1048.5,0.92289
935000,4.016,1053.5,0.92278
936000,4.012,1047.5,0.92267
937000,4.004,1045.7,0.92256
938000,4.036,1052.9,0.92244
939000,4.008,1055.7,0.92233
940000,4.032,1052.9,0.92222
941000,4.020,1048.2,0.92211
942000,4.020,1042.0,0.92200
943000,4.020,1045.7,0.92189
944000,4.024,1043.8,0.92178
945000,4.012,1054.1,0.92167
946000,4.000,1045.5,0.92156
947000,4.012,1048.9,0.92144
948000,4.020,1043.8,0.92133
949000,4.008,1048.2,0.92122
950000,4.024,1047.8,0.92111
951000,4.016,1052.4,0.92100
952000,4.008,1052.5,0.92089
953000,4.016,1050.1,0.92078
954000,4.020,1048.1,0.92067
955000,4.020,1046.9,0.92056
956000,3.992,1052.2,0.92044
957000,3.992,1054.8,0.92033
958000,4.024,1047.5,0.92022
959000,4.004,1048.7,0.92011
960000,4.024,1045.6,0.92000
961000,4.024,1042.3,0.91989
962000,4.004,1049.8,0.91978
963000,4.008,1047.7,0.91967
964000,4.020,1053.5,0.91956
965000,4.012,1043.1,0.91944
966000,4.024,1046.5,0.91933
967000,4.028,1044.6,0.91922
968000,4.004,1049.9,0.91911
969000,4.008,1047.3,0.91900
970000,4.016,1044.9,0.91889
971000,3.996,1045.1,0.91878
972000,4.000,1048.5,0.91867
973000,4.004,1047.0,0.91856
974000,4.028,1046.5,0.91844
975000,4.016,1050.2,0.91833
976000,4.008,1042.9,0.91822
977000,4.004,1050.9,0.91811
978000,4.004,1053.6,0.91800
979000,4.008,1048.9,0.91789
980000,4.008,1050.7,0.91778
981000,4.012,1048.9,0.91767
982000,4.016,1047.1,0.91756
983000,4.012,1051.0,0.91744
984000,4.016,1048.3,0.91733
985000,4.008,1049.1,0.91722
986000,4.024,1050.4,0.91711
987000,4.016,1044.6,0.91700
988000,4.012,1042.4,0.91689
989000,4.016,1056.3,0.91678
990000,4.004,1050.7,0.91667
991000,4.008,1050.1,0.91656
992000,4.008,1046.9,0.91644
993000,4.004,1050.8,0.91633
994000,4.000,1046.8,0.91622
995000,4.016,1051.6,0.91611
996000,4.016,1050.9,0.91600
997000,4.012,1050.4,0.91589
998000,4.008,1051.2,0.91578
999000,4.028,1047.9,0.91567
1000000,4.004,1048.2,0.91556
1001000,4.012,1051.7,0.91544
1002000,4.016,1044.4,0.91533
1003000,4.000,1049.6,0.91522
1004000,4.012,1054.8,0.91511
1005000,4.024,1044.9,0.91500
1006000,4.008,1052.6,0.91489
1007000,4.008,1056.4,0.91478
1008000,4.004,1049.9,0.91467
1009000,4.012,1052.3,0.91456
1010000,4.000,1050.1,0.91444
1011000,4.008,1050.5,0.91433
1012000,3.996,1044.7,0.91422
1013000,3.988,1052.3,0.91411
1014000,4.004,1050.8,0.91400
1015000,4.004,1055.2,0.91389
1016000,4.004,1052.6,0.91378
1017000,4.012,1050.5,0.91367
1018000,4.016,1048.1,0.91356
1019000,4.008,1046.0,0.91344
1020000,4.012,1053.7,0.91333
1021000,4.000,1057.7,0.91322
1022000,3.996,1044.5,0.91311
1023000,4.008,1052.6,0.91300
1024000,3.996,1050.4,0.91289
1025000,3.996,1053.1,0.91278
1026000,4.028,1054.6,0.91267
1027000,4.008,1051.5,0.91256
1028000,3.992,1048.0,0.91244
1029000,3.996,1047.6,0.91233
1030000,4.020,1044.2,0.91222
1031000,4.008,1051.1,0.91211
1032000,4.004,1048.8,0.91200
1033000,4.004,1053.9,0.91189
1034000,4.004,1052.1,0.91178
1035000,3.992,1048.6,0.91167
1036000,4.000,1042.1,0.91156
1037000,3.992,1050.2,0.91144
1038000,4.004,1049.9,0.91133
1039000,3.996,1041.4,0.91122
1040000,4.008,1051.6,0.91111
1041000,4.004,1045.4,0.91100
1042000,4.008,1054.1,0.91089
1043000,4.000,1049.6,0.91078
1044000,4.008,1047.5,0.91067
1045000,4.008,1050.8,0.91056
1046000,4.008,1050.5,0.91044
1047000,4.008,1050.4,0.91033
1048000,3.996,1053.5,0.91022
1049000,4.016,1042.8,0.91011
1050000,3.988,1051.0,0.91000
1051000,4.008,1047.1,0.90989
1052000,3.996,1048.9,0.90978
1053000,3.992,1055.6,0.90967
1054000,4.004,1046.8,0.90956
1055000,4.004,1051.6,0.90944
1056000,4.004,1053.6,0.90933
1057000,4.000,1052.0,0.90922
1058000,4.000,1050.3,0.90911
1059000,4.008,1050.9,0.90900
1060000,4.000,1052.2,0.90889
1061000,4.000,1046.8,0.90878
1062000,4.000,1049.9,0.90867
1063000,3.996,1058.8,0.90856
1064000,4.008,1051.7,0.90844
1065000,4.020,1050.4,0.90833
1066000,4.004,1048.5,0.90822
1067000,3.996,1046.8,0.90811
1068000,4.008,1051.0,0.90800
1069000,4.008,1051.3,0.90789
1070000,3.996,1049.6,0.90778
1071000,4.004,1060.8,0.90767
1072000,3.992,1047.1,0.90756
1073000,4.008,1046.2,0.90744
1074000,4.000,1048.5,0.90733
1075000,4.004,1049.7,0.90722
1076000,3.988,1046.6,0.90711
1077000,4.004,1050.9,0.90700
1078000,3.992,1051.3,0.90689
1079000,3.992,1052.7,0.90678
1080000,3.992,1047.9,0.90667
1081000,4.004,1055.2,0.90656
1082000,4.008,1052.4,0.90644
1083000,3.984,1061.3,0.90633
1084000,3.992,1047.0,0.90622
1085000,3.988,1046.6,0.90611
1086000,3.988,1048.8,0.90600
1087000,3.996,1051.3,0.90589
1088000,4.000,1051.9,0.90578
1089000,3.992,1052.4,0.90567
1090000,4.000,1058.5,0.90556
1091000,3.988,1042.6,0.90544
1092000,3.996,1043.0,0.90533
1093000,3.992,1049.5,0.90522
1094000,4.000,1058.0,0.90511
1095000,3.988,1052.9,0.90500
1096000,3.996,1046.0,0.90489
1097000,3.980,1050.7,0.90478
1098000,3.996,1049.3,0.90467
1099000,3.988,1049.1,0.90456
1100000,3.992,1047.8,0.90444
1101000,4.000,1050.4,0.90433
1102000,3.992,1054.3,0.90422
1103000,4.000,1048.2,0.90411
1104000,3.992,1052.4,0.90400
1105000,4.004,1053.2,0.90389
1106000,4.008,1055.2,0.90378
1107000,3.996,1046.5,0.90367
1108000,3.992,1050.0,0.90356
1109000,3.984,1047.4,0.90344
1110000,3.988,1050.4,0.90333
1111000,3.988,1050.3,0.90322
1112000,3.996,1045.6,0.90311
1113000,4.000,1050.6,0.90300
1114000,3.996,1058.7,0.90289
1115000,3.984,1051.9,0.90278
1116000,4.004,1044.9,0.90267
1117000,3.984,1046.3,0.90256
1118000,3.992,1049.8,0.90244
1119000,3.992,1046.4,0.90233
1120000,3.988,1054.9,0.90222
1121000,4.000,1044.4,0.90211
1122000,3.988,1052.0,0.90200
1123000,3.988,1043.7,0.90189
1124000,4.000,1049.8,0.90178
1125000,3.992,1045.9,0.90167
1126000,3.972,1052.7,0.90156
1127000,3.984,1054.1,0.90144
1128000,3.992,1051.3,0.90133
1129000,3.996,1054.3,0.90122
1130000,3.984,1040.5,0.90111
1131000,3.988,1050.6,0.90100
1132000,3.996,1051.9,0.90089
1133000,3.988,1052.4,0.90078
1134000,3.988,1042.6,0.90067
1135000,3.984,1051.7,0.90056
1136000,3.996,1052.5,0.90044
1137000,3.968,1050.5,0.90033
1138000,4.004,1044.9,0.90022
1139000,3.976,1047.8,0.90011
1140000,4.052,34.9,0.90000
1141000,4.052,34.4,0.90000
1142000,4.056,31.8,0.90000
1143000,4.068,32.8,0.90000
1144000,4.040,33.9,0.90000
1145000,4.060,31.8,0.90000
1146000,4.048,34.8,0.90000
1147000,4.060,34.7,0.90000
1148000,4.048,40.3,0.90000
1149000,4.052,28.0,0.90000
1150000,4.048,28.0,0.90000
1151000,4.052,18.9,0.90000
1152000,4.052,31.5,0.90000
1153000,4.056,37.7,0.90000
1154000,4.060,35.2,0.90000
1155000,4.060,33.3,0.90000
1156000,4.056,35.5,0.90000
1157000,4.060,32.0,0.90000
1158000,4.060,28.8,0.90000
1159000,4.056,38.9,0.90000
1160000,4.068,31.7,0.90000
1161000,4.060,34.6,0.90000
1162000,4.064,20.5,0.90000
1163000,4.072,21.1,0.90000
1164000,4.068,30.7,0.90000
1165000,4.048,26.4,0.90000
1166000,4.060,31.0,0.90000
1167000,4.060,28.0,0.90000
1168000,4.068,41.1,0.90000
1169000,4.068,34.2,0.90000
1170000,4.060,35.9,0.90000
1171000,4.060,21.8,0.90000
1172000,4.056,33.2,0.90000
1173000,4.056,29.3,0.90000
1174000,4.068,36.0,0.90000
1175000,4.068,32.6,0.90000
1176000,4.064,29.9,0.90000
1177000,4.048,25.3,0.90000
1178000,4.068,30.6,0.90000
1179000,4.076,34.8,0.90000
1180000,4.056,36.3,0.90000
1181000,4.068,28.6,0.90000
1182000,4.076,40.1,0.90000
1183000,4.064,34.5,0.90000
1184000,4.072,26.5,0.90000
1185000,4.064,25.6,0.90000
1186000,4.080,29.5,0.90000
1187000,4.048,28.6,0.90000
1188000,4.060,32.0,0.90000
1189000,4.068,30.2,0.90000
1190000,4.072,28.9,0.90000
1191000,4.064,23.9,0.90000
1192000,4.064,32.7,0.90000
1193000,4.072,23.6,0.90000
1194000,4.068,34.5,0.90000
1195000,4.072,22.2,0.90000
1196000,4.072,23.4,0.90000
1197000,4.060,26.5,0.90000
1198000,4.068,28.2,0.90000
1199000,4.072,27.4,0.90000
1200000,4.076,28.2,0.90000
1201000,4.064,31.1,0.90000
1202000,4.056,26.5,0.90000
1203000,4.068,31.2,0.90000
1204000,4.064,20.5,0.90000
1205000,4.084,26.4,0.90000
1206000,4.060,23.2,0.90000
1207000,4.080,34.4,0.90000
1208000,4.064,27.0,0.90000
1209000,4.052,32.5,0.90000
1210000,4.068,22.6,0.90000
1211000,4.068,36.2,0.90000
1212000,4.080,30.4,0.90000
1213000,4.068,38.4,0.90000
1214000,4.084,29.9,0.90000
1215000,4.080,23.9,0.90000
1216000,4.072,25.9,0.90000
1217000,4.064,29.0,0.90000
1218000,4.076,26.1,0.90000
1219000,4.072,34.0,0.90000
1220000,4.076,30.3,0.90000
1221000,4.080,26.1,0.90000
1222000,4.092,33.3,0.90000
1223000,4.068,28.5,0.90000
1224000,4.080,33.1,0.90000
1225000,4.068,27.9,0.90000
1226000,4.068,32.2,0.90000
1227000,4.072,28.4,0.90000
1228000,4.068,34.0,0.90000
1229000,4.056,22.6,0.90000
1230000,4.064,25.0,0.90000
1231000,4.064,29.4,0.90000
1232000,4.068,27.2,0.90000
1233000,4.084,28.2,0.90000
1234000,4.072,32.6,0.90000
1235000,4.072,28.2,0.90000
1236000,4.080,31.3,0.90000
1237000,4.076,26.4,0.90000
1238000,4.076,21.9,0.90000
1239000,4.072,33.0,0.90000
1240000,4.068,37.3,0.90000
1241000,4.076,30.9,0.90000
1242000,4.072,29.6,0.90000
1243000,4.080,30.4,0.90000
1244000,4.076,35.5,0.90000
1245000,4.068,33.3,0.90000
1246000,4.068,33.1,0.90000
1247000,4.092,34.4,0.90000
1248000,4.056,29.5,0.90000
1249000,4.084,27.8,0.90000
1250000,4.076,32.2,0.90000
1251000,4.080,34.0,0.90000
1252000,4.084,34.9,0.90000
1253000,4.080,36.1,0.90000
1254000,4.072,33.6,0.90000
1255000,4.088,27.6,0.90000
1256000,4.084,30.9,0.90000
1257000,4.072,30.5,0.90000
1258000,4.088,30.0,0.90000
1259000,4.064,32.2,0.90000
1260000,4.032,1049.1,0.90000
1261000,4.000,1049.1,0.89989
1262000,4.020,1057.6,0.89978
1263000,4.012,1049.7,0.89967
1264000,4.008,1054.3,0.89956
1265000,4.016,1054.6,0.89944
1266000,4.012,1051.0,0.89933
1267000,4.020,1049.3,0.89922
1268000,4.000,1046.5,0.89911
1269000,4.016,1052.5,0.89900
1270000,4.016,1051.9,0.89889
1271000,4.016,1048.7,0.89878
1272000,4.004,1049.8,0.89867
1273000,4.024,1048.8,0.89856
1274000,4.012,1043.1,0.89844
1275000,4.008,1043.3,0.89833
1276000,3.992,1048.3,0.89822
1277000,4.004,1051.6,0.89811
1278000,4.012,1041.6,0.89800
1279000,4.020,1055.7,0.89789
1280000,4.008,1051.4,0.89778
1281000,4.020,1055.3,0.89767
1282000,3.996,1054.5,0.89756
1283000,4.008,1050.8,0.89744
1284000,4.008,1042.8,0.89733
1285000,4.008,1059.1,0.89722
1286000,4.004,1055.9,0.89711
1287000,4.008,1049.7,0.89700
1288000,3.996,1046.7,0.89689
1289000,4.012,1055.1,0.89678
1290000,4.008,1046.0,0.89667
1291000,4.004,1049.7,0.89656
1292000,4.008,1051.8,0.89644
1293000,4.012,1050.3,0.89633
1294000,4.004,1051.2,0.89622
1295000,4.016,1046.7,0.89611
1296000,4.004,1051.9,0.89600
1297000,3.992,1043.6,0.89589
1298000,4.000,1055.0,0.89578
1299000,4.008,1042.3,0.89567
1300000,4.008,1047.8,0.89556
1301000,4.000,1049.6,0.89544
1302000,3.992,1054.7,0.89533
1303000,3.996,1046.0,0.89522
1304000,3.988,1053.3,0.89511
1305000,4.004,1043.3,0.89500
1306000,3.992,1047.6,0.89489
1307000,3.992,1042.6,0.89478
1308000,4.004,1050.0,0.89467
1309000,4.008,1046.9,0.89456
1310000,3.988,1047.3,0.89444
1311000,3.996,1056.1,0.89433
1312000,3.992,1047.8,0.89422
1313000,4.004,1055.4,0.89411
1314000,3.992,1046.7,0.89400
1315000,3.984,1050.4,0.89389
1316000,3.992,1049.8,0.89378
1317000,4.004,1054.6,0.89367
1318000,3.992,1048.7,0.89356
1319000,3.988,1052.7,0.89344
1320000,3.992,1052.4,0.89333
1321000,3.984,1046.1,0.89322
1322000,3.992,1055.8,0.89311
1323000,3.988,1056.6,0.89300
1324000,4.012,1051.2,0.89289
1325000,3.976,1045.8,0.89278
1326000,3.984,1055.1,0.89267
1327000,3.984,1049.9,0.89256
1328000,3.984,1051.1,0.89244
1329000,3.992,1049.3,0.89233
1330000,3.984,1046.0,0.89222
1331000,3.976,1048.6,0.89211
1332000,3.988,1048.3,0.89200
1333000,3.988,1048.4,0.89189
1334000,3.984,1049.9,0.89178
1335000,4.000,1052.8,0.89167
1336000,3.992,1048.1,0.89156
1337000,3.992,1049.0,0.89144
1338000,3.992,1056.3,0.89133
1339000,3.992,1042.9,0.89122
1340000,3.984,1054.9,0.89111
1341000,3.980,1054.0,0.89100
1342000,3.988,1044.1,0.89089
1343000,3.984,1043.0,0.89078
1344000,3.972,1055.1,0.89067
1345000,3.976,1044.9,0.89056
1346000,3.984,1049.7,0.89044
1347000,3.992,1055.6,0.89033
1348000,3.988,1052.0,0.89022
1349000,3.980,1051.6,0.89011
1350000,3.976,1053.4,0.89000
1351000,3.996,1053.3,0.88989
1352000,3.984,1050.8,0.88978
1353000,3.960,1051.6,0.88967
1354000,3.984,1051.2,0.88956
1355000,3.988,1049.8,0.88944
1356000,3.976,1049.7,0.88933
1357000,3.984,1049.4,0.88922
1358000,3.984,1050.5,0.88911
1359000,3.976,1054.2,0.88900
1360000,3.992,1050.7,0.88889
1361000,3.984,1043.1,0.88878
1362000,3.980,1047.7,0.88867
1363000,3.980,1046.4,0.88856
1364000,3.972,1057.4,0.88844
1365000,3.972,1045.3,0.88833
1366000,3.976,1056.9,0.88822
1367000,3.980,1049.9,0.88811
1368000,3.980,1046.2,0.88800
1369000,3.992,1059.8,0.88789
1370000,3.984,1046.6,0.88778
1371000,3.968,1046.7,0.88767
1372000,3.988,1054.1,0.88756
1373000,3.976,1054.2,0.88744
1374000,3.984,1049.3,0.88733
1375000,3.976,1051.6,0.88722
1376000,3.980,1043.5,0.88711
1377000,3.968,1054.3,0.88700
1378000,3.980,1052.6,0.88689
1379000,3.988,1053.0,0.88678
1380000,3.964,1047.2,0.88667
1381000,3.984,1047.9,0.88656
1382000,3.972,1047.8,0.88644
1383000,3.992,1042.7,0.88633
1384000,3.984,1053.3,0.88622
1385000,3.984,1053.9,0.88611
1386000,3.976,1049.0,0.88600
1387000,4.000,1048.3,0.88589
1388000,3.972,1052.2,0.88578
1389000,3.968,1051.9,0.88567
1390000,3.972,1056.0,0.88556
1391000,3.984,1052.0,0.88544
1392000,3.976,1051.5,0.88533
1393000,3.976,1050.0,0.88522
1394000,3.972,1047.7,0.88511
1395000,3.976,1055.9,0.88500
1396000,3.972,1046.9,0.88489
1397000,3.980,1054.4,0.88478
1398000,3.972,1052.2,0.88467
1399000,3.972,1052.3,0.88456
1400000,3.984,1049.0,0.88444
1401000,3.968,1053.5,0.88433
1402000,3.976,1046.6,0.88422
1403000,3.960,1056.9,0.88411
1404000,3.964,1051.1,0.88400
1405000,3.972,1047.5,0.88389
1406000,3.972,1048.3,0.88378
1407000,3.968,1050.0,0.88367
1408000,3.980,1044.2,0.88356
1409000,3.980,1053.0,0.88344
1410000,3.976,1043.8,0.88333
1411000,3.964,1052.7,0.88322
1412000,3.972,1050.0,0.88311
1413000,3.988,1057.4,0.88300
1414000,3.992,1043.3,0.88289
1415000,3.980,1046.3,0.88278
1416000,3.964,1053.9,0.88267
1417000,3.972,1052.0,0.88256
1418000,3.976,1052.2,0.88244
1419000,3.972,1054.8,0.88233
1420000,3.980,1049.3,0.88222
1421000,3.976,1052.3,0.88211
1422000,3.964,1047.3,0.88200
1423000,3.968,1047.7,0.88189
1424000,3.980,1053.1,0.88178
1425000,3.984,1049.4,0.88167
1426000,3.972,1055.5,0.88156
1427000,3.984,1046.7,0.88144
1428000,3.972,1049.8,0.88133
1429000,3.964,1048.6,0.88122
1430000,3.976,1044.1,0.88111
1431000,3.996,1046.9,0.88100
1432000,3.960,1045.7,0.88089
1433000,3.984,1052.0,0.88078
1434000,3.976,1050.3,0.88067
1435000,3.964,1042.6,0.88056
1436000,3.956,1045.7,0.88044
1437000,3.952,1050.5,0.88033
1438000,3.964,1044.7,0.88022
1439000,3.972,1046.7,0.88011
1440000,3.976,1051.2,0.88000
1441000,3.980,1053.0,0.87989
1442000,3.972,1050.0,0.87978
1443000,3.968,1052.0,0.87967
1444000,3.968,1048.4,0.87956
1445000,3.972,1046.7,0.87944
1446000,3.964,1049.6,0.87933
1447000,3.960,1047.4,0.87922
1448000,3.968,1053.9,0.87911
1449000,3.976,1046.5,0.87900
1450000,3.956,1047.8,0.87889
1451000,3.964,1054.1,0.87878
1452000,3.968,1048.4,0.87867
1453000,3.968,1054.6,0.87856
1454000,3.972,1045.2,0.87844
1455000,3.984,1048.1,0.87833
1456000,3.948,1050.0,0.87822
1457000,3.984,1051.4,0.87811
1458000,3.980,1056.3,0.87800
1459000,3.972,1045.9,0.87789
1460000,3.968,1047.1,0.87778
1461000,3.960,1044.9,0.87767
1462000,3.972,1047.3,0.87756
1463000,3.968,1053.2,0.87744
1464000,3.964,1044.6,0.87733
1465000,3.972,1047.0,0.87722
1466000,3.976,1054.7,0.87711
1467000,3.944,1047.0,0.87700
1468000,3.976,1042.9,0.87689
1469000,3.960,1048.4,0.87678
1470000,3.976,1056.6,0.87667
1471000,3.964,1050.1,0.87656
1472000,3.968,1049.5,0.87644
1473000,3.968,1056.4,0.87633
1474000,3.972,1052.9,0.87622
1475000,3.972,1045.3,0.87611
1476000,3.944,1048.8,0.87600
1477000,3.956,1041.5,0.87589
1478000,3.964,1052.1,0.87578
1479000,3.980,1050.7,0.87567
1480000,3.964,1044.9,0.87556
1481000,3.956,1051.2,0.87544
1482000,3.952,1050.1,0.87533
1483000,3.956,1055.6,0.87522
1484000,3.964,1058.1,0.87511
1485000,3.964,1054.1,0.87500
1486000,3.960,1049.9,0.87489
1487000,3.964,1050.5,0.87478
1488000,3.960,1046.9,0.87467
1489000,3.980,1047.6,0.87456
1490000,3.976,1049.6,0.87444
1491000,3.964,1049.2,0.87433
1492000,3.960,1044.7,0.87422
1493000,3.976,1050.8,0.87411
1494000,3.972,1050.9,0.87400
1495000,3.976,1052.6,0.87389
1496000,3.980,1049.8,0.87378
1497000,3.956,1048.1,0.87367
1498000,3.980,1045.2,0.87356
1499000,3.960,1053.3,0.87344
1500000,3.968,1055.0,0.87333
1501000,3.948,1057.9,0.87322
1502000,3.956,1048.9,0.87311
1503000,3.968,1042.1,0.87300
1504000,3.968,1048.9,0.87289
1505000,3.956,1059.4,0.87278
1506000,3.960,1048.3,0.87267
1507000,3.956,1053.9,0.87256
1508000,3.968,1047.5,0.87244
1509000,3.944,1051.5,0.87233
1510000,3.972,1045.1,0.87222
1511000,3.952,1051.6,0.87211
1512000,3.960,1049.3,0.87200
1513000,3.948,1052.9,0.87189
1514000,3.960,1046.6,0.87178
1515000,3.964,1049.6,0.87167
1516000,3.960,1045.1,0.87156
1517000,3.964,1054.4,0.87144
1518000,3.960,1050.6,0.87133
1519000,3.960,1046.7,0.87122
1520000,3.956,1055.0,0.87111
1521000,3.956,1046.4,0.87100
1522000,3.956,1050.8,0.87089
1523000,3.964,1051.9,0.87078
1524000,3.968,1053.6,0.87067
1525000,3.952,1054.0,0.87056
1526000,3.956,1046.4,0.87044
1527000,3.948,1048.2,0.87033
1528000,3.952,1048.2,0.87022
1529000,3.956,1047.3,0.87011
1530000,3.960,1054.7,0.87000
1531000,3.960,1059.9,0.86989
1532000,3.956,1048.8,0.86978
1533000,3.960,1051.0,0.86967
1534000,3.952,1058.3,0.86956
1535000,3.960,1053.4,0.86944
1536000,3.964,1043.7,0.86933
1537000,3.948,1055.1,0.86922
1538000,3.944,1050.0,0.86911
1539000,3.964,1045.0,0.86900
1540000,3.948,1048.1,0.86889
1541000,3.952,1050.9,0.86878
1542000,3.960,1048.1,0.86867
1543000,3.948,1045.4,0.86856
1544000,3.964,1050.6,0.86844
1545000,3.952,1055.0,0.86833
1546000,3.948,1053.7,0.86822
1547000,3.948,1057.3,0.86811
1548000,3.948,1055.3,0.86800
1549000,3.960,1058.1,0.86789
1550000,3.952,1045.9,0.86778
1551000,3.964,1053.1,0.86767
1552000,3.956,1049.7,0.86756
1553000,3.956,1053.0,0.86744
1554000,3.948,1044.8,0.86733
1555000,3.964,1050.9,0.86722
1556000,3.960,1056.5,0.86711
1557000,3.960,1051.1,0.86700
1558000,3.952,1047.3,0.86689
1559000,3.944,1046.7,0.86678
